"No.","Time","Source","Destination","Protocol","Length","Info","Channel","Signal Strength","TCP Payload Size","Packet Size"
"601","125.505184","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=13825 Ack=1185 Win=501 Len=32 TSval=348812916 TSecr=97864894","","","32","98"
"602","125.505216","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=13857 Ack=1185 Win=501 Len=1 TSval=348812916 TSecr=97864894","","","1","67"
"603","125.505223","172.16.254.2","172.16.254.4","TCP","364","30303  >  50700 [PSH, ACK] Seq=13858 Ack=1185 Win=501 Len=298 TSval=348812916 TSecr=97864894","","","298","364"
"604","125.505234","172.16.254.2","172.16.254.4","TCP","71","30303  >  50700 [PSH, ACK] Seq=14156 Ack=1185 Win=501 Len=5 TSval=348812916 TSecr=97864894","","","5","71"
"605","125.505245","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=14161 Ack=1185 Win=501 Len=16 TSval=348812916 TSecr=97864894","","","16","82"
"606","125.505274","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1185 Ack=14177 Win=3666 Len=0 TSval=97866786 TSecr=348812916","","","0","66"
"607","127.155537","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=14177 Ack=1185 Win=501 Len=32 TSval=348814567 TSecr=97866786","","","32","98"
"608","127.155560","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=14209 Ack=1185 Win=501 Len=1 TSval=348814567 TSecr=97866786","","","1","67"
"609","127.155567","172.16.254.2","172.16.254.4","TCP","69","30303  >  50700 [PSH, ACK] Seq=14210 Ack=1185 Win=501 Len=3 TSval=348814567 TSecr=97866786","","","3","69"
"610","127.155573","172.16.254.2","172.16.254.4","TCP","78","30303  >  50700 [PSH, ACK] Seq=14213 Ack=1185 Win=501 Len=12 TSval=348814567 TSecr=97866786","","","12","78"
"611","127.155584","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=14225 Ack=1185 Win=501 Len=16 TSval=348814567 TSecr=97866786","","","16","82"
"612","127.155639","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1185 Ack=14241 Win=3666 Len=0 TSval=97868437 TSecr=348814567","","","0","66"
"613","127.155738","172.16.254.4","172.16.254.2","TCP","98","50700  >  30303 [PSH, ACK] Seq=1185 Ack=14241 Win=3666 Len=32 TSval=97868437 TSecr=348814567","","","32","98"
"614","127.155758","172.16.254.4","172.16.254.2","TCP","67","50700  >  30303 [PSH, ACK] Seq=1217 Ack=14241 Win=3666 Len=1 TSval=97868437 TSecr=348814567","","","1","67"
"615","127.155772","172.16.254.4","172.16.254.2","TCP","69","50700  >  30303 [PSH, ACK] Seq=1218 Ack=14241 Win=3666 Len=3 TSval=97868437 TSecr=348814567","","","3","69"
"616","127.155785","172.16.254.4","172.16.254.2","TCP","78","50700  >  30303 [PSH, ACK] Seq=1221 Ack=14241 Win=3666 Len=12 TSval=97868437 TSecr=348814567","","","12","78"
"617","127.155819","172.16.254.4","172.16.254.2","TCP","82","50700  >  30303 [PSH, ACK] Seq=1233 Ack=14241 Win=3666 Len=16 TSval=97868437 TSecr=348814567","","","16","82"
"618","127.155874","172.16.254.4","172.16.254.2","TCP","98","50700  >  30303 [PSH, ACK] Seq=1249 Ack=14241 Win=3666 Len=32 TSval=97868437 TSecr=348814567","","","32","98"
"619","127.155891","172.16.254.4","172.16.254.2","TCP","67","50700  >  30303 [PSH, ACK] Seq=1281 Ack=14241 Win=3666 Len=1 TSval=97868437 TSecr=348814567","","","1","67"
"620","127.155905","172.16.254.4","172.16.254.2","TCP","69","50700  >  30303 [PSH, ACK] Seq=1282 Ack=14241 Win=3666 Len=3 TSval=97868437 TSecr=348814567","","","3","69"
"621","127.155918","172.16.254.4","172.16.254.2","TCP","78","50700  >  30303 [PSH, ACK] Seq=1285 Ack=14241 Win=3666 Len=12 TSval=97868437 TSecr=348814567","","","12","78"
"622","127.155935","172.16.254.4","172.16.254.2","TCP","82","50700  >  30303 [PSH, ACK] Seq=1297 Ack=14241 Win=3666 Len=16 TSval=97868437 TSecr=348814567","","","16","82"
"623","127.156743","172.16.254.2","172.16.254.4","TCP","66","30303  >  50700 [ACK] Seq=14241 Ack=1313 Win=501 Len=0 TSval=348814568 TSecr=97868437","","","0","66"
"624","127.156994","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=14241 Ack=1313 Win=501 Len=32 TSval=348814568 TSecr=97868437","","","32","98"
"625","127.157010","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=14273 Ack=1313 Win=501 Len=1 TSval=348814568 TSecr=97868437","","","1","67"
"626","127.157016","172.16.254.2","172.16.254.4","TCP","69","30303  >  50700 [PSH, ACK] Seq=14274 Ack=1313 Win=501 Len=3 TSval=348814568 TSecr=97868437","","","3","69"
"627","127.157022","172.16.254.2","172.16.254.4","TCP","78","30303  >  50700 [PSH, ACK] Seq=14277 Ack=1313 Win=501 Len=12 TSval=348814568 TSecr=97868437","","","12","78"
"628","127.157032","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=14289 Ack=1313 Win=501 Len=16 TSval=348814568 TSecr=97868437","","","16","82"
"629","127.157772","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1313 Ack=14305 Win=3666 Len=0 TSval=97868439 TSecr=348814568","","","0","66"
"630","129.887923","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=14305 Ack=1313 Win=501 Len=32 TSval=348817299 TSecr=97868439","","","32","98"
"631","129.887947","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=14337 Ack=1313 Win=501 Len=1 TSval=348817299 TSecr=97868439","","","1","67"
"632","129.887963","172.16.254.2","172.16.254.4","TCP","364","30303  >  50700 [PSH, ACK] Seq=14338 Ack=1313 Win=501 Len=298 TSval=348817299 TSecr=97868439","","","298","364"
"633","129.887972","172.16.254.2","172.16.254.4","TCP","71","30303  >  50700 [PSH, ACK] Seq=14636 Ack=1313 Win=501 Len=5 TSval=348817299 TSecr=97868439","","","5","71"
"634","129.887980","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=14641 Ack=1313 Win=501 Len=16 TSval=348817299 TSecr=97868439","","","16","82"
"635","129.888031","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1313 Ack=14657 Win=3666 Len=0 TSval=97871169 TSecr=348817299","","","0","66"
"636","130.690843","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=14657 Ack=1313 Win=501 Len=32 TSval=348818102 TSecr=97871169","","","32","98"
"637","130.690875","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=14689 Ack=1313 Win=501 Len=1 TSval=348818102 TSecr=97871169","","","1","67"
"638","130.690892","172.16.254.2","172.16.254.4","TCP","364","30303  >  50700 [PSH, ACK] Seq=14690 Ack=1313 Win=501 Len=298 TSval=348818102 TSecr=97871169","","","298","364"
"639","130.690902","172.16.254.2","172.16.254.4","TCP","71","30303  >  50700 [PSH, ACK] Seq=14988 Ack=1313 Win=501 Len=5 TSval=348818102 TSecr=97871169","","","5","71"
"640","130.690916","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=14993 Ack=1313 Win=501 Len=16 TSval=348818102 TSecr=97871169","","","16","82"
"641","130.690932","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1313 Ack=15009 Win=3666 Len=0 TSval=97871972 TSecr=348818102","","","0","66"
"642","132.566193","172.16.254.1","172.16.254.4","TCP","74","34338  >  8545 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=2834338565 TSecr=0 WS=128","","","0","74"
"643","132.566248","172.16.254.4","172.16.254.1","TCP","74","8545  >  34338 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1035414628 TSecr=2834338565 WS=128","","","0","74"
"644","132.566265","172.16.254.1","172.16.254.4","TCP","66","34338  >  8545 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2834338565 TSecr=1035414628","","","0","66"
"645","132.566547","172.16.254.1","172.16.254.4","HTTP/JSON","375","POST / HTTP/1.1 , JSON (application/json)","","","309","375"
"646","132.566551","172.16.254.4","172.16.254.1","TCP","66","8545  >  34338 [ACK] Seq=1 Ack=310 Win=64896 Len=0 TSval=1035414629 TSecr=2834338566","","","0","66"
"647","132.567213","172.16.254.4","172.16.254.1","HTTP/JSON","785","HTTP/1.1 200 OK , JSON (application/json)","","","719","785"
"648","132.567230","172.16.254.1","172.16.254.4","TCP","66","34338  >  8545 [ACK] Seq=310 Ack=720 Win=64896 Len=0 TSval=2834338566 TSecr=1035414629","","","0","66"
"649","132.567720","172.16.254.1","172.16.254.4","TCP","66","34338  >  8545 [FIN, ACK] Seq=310 Ack=720 Win=65536 Len=0 TSval=2834338567 TSecr=1035414629","","","0","66"
"650","132.567786","172.16.254.4","172.16.254.1","TCP","66","8545  >  34338 [FIN, ACK] Seq=720 Ack=311 Win=64896 Len=0 TSval=1035414630 TSecr=2834338567","","","0","66"
"651","132.567805","172.16.254.1","172.16.254.4","TCP","66","34338  >  8545 [ACK] Seq=311 Ack=721 Win=65536 Len=0 TSval=2834338567 TSecr=1035414630","","","0","66"
"652","133.392487","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=15009 Ack=1313 Win=501 Len=32 TSval=348820804 TSecr=97871972","","","32","98"
"653","133.392511","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=15041 Ack=1313 Win=501 Len=1 TSval=348820804 TSecr=97871972","","","1","67"
"654","133.392519","172.16.254.2","172.16.254.4","TCP","364","30303  >  50700 [PSH, ACK] Seq=15042 Ack=1313 Win=501 Len=298 TSval=348820804 TSecr=97871972","","","298","364"
"655","133.392529","172.16.254.2","172.16.254.4","TCP","71","30303  >  50700 [PSH, ACK] Seq=15340 Ack=1313 Win=501 Len=5 TSval=348820804 TSecr=97871972","","","5","71"
"656","133.392542","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=15345 Ack=1313 Win=501 Len=16 TSval=348820804 TSecr=97871972","","","16","82"
"657","133.392578","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1313 Ack=15361 Win=3666 Len=0 TSval=97874674 TSecr=348820804","","","0","66"
"658","140.568247","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=15361 Ack=1313 Win=501 Len=32 TSval=348827979 TSecr=97874674","","","32","98"
"659","140.568277","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=15393 Ack=1313 Win=501 Len=1 TSval=348827979 TSecr=97874674","","","1","67"
"660","140.568286","172.16.254.2","172.16.254.4","TCP","364","30303  >  50700 [PSH, ACK] Seq=15394 Ack=1313 Win=501 Len=298 TSval=348827979 TSecr=97874674","","","298","364"
"661","140.568296","172.16.254.2","172.16.254.4","TCP","71","30303  >  50700 [PSH, ACK] Seq=15692 Ack=1313 Win=501 Len=5 TSval=348827979 TSecr=97874674","","","5","71"
"662","140.568319","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=15697 Ack=1313 Win=501 Len=16 TSval=348827980 TSecr=97874674","","","16","82"
"663","140.568384","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1313 Ack=15713 Win=3666 Len=0 TSval=97881850 TSecr=348827979","","","0","66"
"664","142.156650","172.16.254.4","172.16.254.2","TCP","98","50700  >  30303 [PSH, ACK] Seq=1313 Ack=15713 Win=3666 Len=32 TSval=97883438 TSecr=348827979","","","32","98"
"665","142.156708","172.16.254.4","172.16.254.2","TCP","67","50700  >  30303 [PSH, ACK] Seq=1345 Ack=15713 Win=3666 Len=1 TSval=97883438 TSecr=348827979","","","1","67"
"666","142.156719","172.16.254.4","172.16.254.2","TCP","69","50700  >  30303 [PSH, ACK] Seq=1346 Ack=15713 Win=3666 Len=3 TSval=97883438 TSecr=348827979","","","3","69"
"667","142.156726","172.16.254.4","172.16.254.2","TCP","78","50700  >  30303 [PSH, ACK] Seq=1349 Ack=15713 Win=3666 Len=12 TSval=97883438 TSecr=348827979","","","12","78"
"668","142.156736","172.16.254.4","172.16.254.2","TCP","82","50700  >  30303 [PSH, ACK] Seq=1361 Ack=15713 Win=3666 Len=16 TSval=97883438 TSecr=348827979","","","16","82"
"669","142.156804","172.16.254.2","172.16.254.4","TCP","66","30303  >  50700 [ACK] Seq=15713 Ack=1377 Win=501 Len=0 TSval=348829568 TSecr=97883438","","","0","66"
"670","142.156915","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=15713 Ack=1377 Win=501 Len=32 TSval=348829568 TSecr=97883438","","","32","98"
"671","142.156939","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=15745 Ack=1377 Win=501 Len=1 TSval=348829568 TSecr=97883438","","","1","67"
"672","142.156946","172.16.254.2","172.16.254.4","TCP","69","30303  >  50700 [PSH, ACK] Seq=15746 Ack=1377 Win=501 Len=3 TSval=348829568 TSecr=97883438","","","3","69"
"673","142.156952","172.16.254.2","172.16.254.4","TCP","78","30303  >  50700 [PSH, ACK] Seq=15749 Ack=1377 Win=501 Len=12 TSval=348829568 TSecr=97883438","","","12","78"
"674","142.156966","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=15761 Ack=1377 Win=501 Len=16 TSval=348829568 TSecr=97883438","","","16","82"
"675","142.157000","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=15777 Ack=1377 Win=501 Len=32 TSval=348829568 TSecr=97883438","","","32","98"
"676","142.157008","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=15809 Ack=1377 Win=501 Len=1 TSval=348829568 TSecr=97883438","","","1","67"
"677","142.157020","172.16.254.2","172.16.254.4","TCP","69","30303  >  50700 [PSH, ACK] Seq=15810 Ack=1377 Win=501 Len=3 TSval=348829568 TSecr=97883438","","","3","69"
"678","142.157028","172.16.254.2","172.16.254.4","TCP","78","30303  >  50700 [PSH, ACK] Seq=15813 Ack=1377 Win=501 Len=12 TSval=348829568 TSecr=97883438","","","12","78"
"679","142.157038","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=15825 Ack=1377 Win=501 Len=16 TSval=348829568 TSecr=97883438","","","16","82"
"680","142.157119","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1377 Ack=15841 Win=3666 Len=0 TSval=97883438 TSecr=348829568","","","0","66"
"681","142.157193","172.16.254.4","172.16.254.2","TCP","98","50700  >  30303 [PSH, ACK] Seq=1377 Ack=15841 Win=3666 Len=32 TSval=97883438 TSecr=348829568","","","32","98"
"682","142.157202","172.16.254.4","172.16.254.2","TCP","67","50700  >  30303 [PSH, ACK] Seq=1409 Ack=15841 Win=3666 Len=1 TSval=97883438 TSecr=348829568","","","1","67"
"683","142.157207","172.16.254.4","172.16.254.2","TCP","69","50700  >  30303 [PSH, ACK] Seq=1410 Ack=15841 Win=3666 Len=3 TSval=97883438 TSecr=348829568","","","3","69"
"684","142.157213","172.16.254.4","172.16.254.2","TCP","78","50700  >  30303 [PSH, ACK] Seq=1413 Ack=15841 Win=3666 Len=12 TSval=97883438 TSecr=348829568","","","12","78"
"685","142.157230","172.16.254.4","172.16.254.2","TCP","82","50700  >  30303 [PSH, ACK] Seq=1425 Ack=15841 Win=3666 Len=16 TSval=97883438 TSecr=348829568","","","16","82"
"686","142.157279","172.16.254.2","172.16.254.4","TCP","66","30303  >  50700 [ACK] Seq=15841 Ack=1441 Win=501 Len=0 TSval=348829568 TSecr=97883438","","","0","66"
"687","146.382512","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=15841 Ack=1441 Win=501 Len=32 TSval=348833794 TSecr=97883438","","","32","98"
"688","146.382544","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=15873 Ack=1441 Win=501 Len=1 TSval=348833794 TSecr=97883438","","","1","67"
"689","146.382555","172.16.254.2","172.16.254.4","TCP","364","30303  >  50700 [PSH, ACK] Seq=15874 Ack=1441 Win=501 Len=298 TSval=348833794 TSecr=97883438","","","298","364"
"690","146.382565","172.16.254.2","172.16.254.4","TCP","71","30303  >  50700 [PSH, ACK] Seq=16172 Ack=1441 Win=501 Len=5 TSval=348833794 TSecr=97883438","","","5","71"
"691","146.382575","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=16177 Ack=1441 Win=501 Len=16 TSval=348833794 TSecr=97883438","","","16","82"
"692","146.382600","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1441 Ack=16193 Win=3666 Len=0 TSval=97887664 TSecr=348833794","","","0","66"
"693","147.795964","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=16193 Ack=1441 Win=501 Len=32 TSval=348835207 TSecr=97887664","","","32","98"
"694","147.795988","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=16225 Ack=1441 Win=501 Len=1 TSval=348835207 TSecr=97887664","","","1","67"
"695","147.795996","172.16.254.2","172.16.254.4","TCP","364","30303  >  50700 [PSH, ACK] Seq=16226 Ack=1441 Win=501 Len=298 TSval=348835207 TSecr=97887664","","","298","364"
"696","147.796006","172.16.254.2","172.16.254.4","TCP","71","30303  >  50700 [PSH, ACK] Seq=16524 Ack=1441 Win=501 Len=5 TSval=348835207 TSecr=97887664","","","5","71"
"697","147.796017","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=16529 Ack=1441 Win=501 Len=16 TSval=348835207 TSecr=97887664","","","16","82"
"698","147.796045","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1441 Ack=16545 Win=3666 Len=0 TSval=97889077 TSecr=348835207","","","0","66"
"699","152.205309","172.16.254.1","172.16.254.4","TCP","74","41484  >  8545 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=2834358204 TSecr=0 WS=128","","","0","74"
"700","152.205346","172.16.254.4","172.16.254.1","TCP","74","8545  >  41484 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1035434268 TSecr=2834358204 WS=128","","","0","74"
"701","152.205372","172.16.254.1","172.16.254.4","TCP","66","41484  >  8545 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2834358205 TSecr=1035434268","","","0","66"
"702","152.205668","172.16.254.1","172.16.254.4","HTTP/JSON","360","POST / HTTP/1.1 , JSON (application/json)","","","294","360"
"703","152.205683","172.16.254.4","172.16.254.1","TCP","66","8545  >  41484 [ACK] Seq=1 Ack=295 Win=64896 Len=0 TSval=1035434268 TSecr=2834358205","","","0","66"
"704","152.206258","172.16.254.4","172.16.254.1","HTTP/JSON","232","HTTP/1.1 200 OK , JSON (application/json)","","","166","232"
"705","152.206274","172.16.254.1","172.16.254.4","TCP","66","41484  >  8545 [ACK] Seq=295 Ack=167 Win=65408 Len=0 TSval=2834358205 TSecr=1035434268","","","0","66"
"706","152.207262","172.16.254.1","172.16.254.4","TCP","66","41484  >  8545 [FIN, ACK] Seq=295 Ack=167 Win=65536 Len=0 TSval=2834358206 TSecr=1035434268","","","0","66"
"707","152.207355","172.16.254.4","172.16.254.1","TCP","66","8545  >  41484 [FIN, ACK] Seq=167 Ack=296 Win=64896 Len=0 TSval=1035434270 TSecr=2834358206","","","0","66"
"708","152.207373","172.16.254.1","172.16.254.4","TCP","66","41484  >  8545 [ACK] Seq=296 Ack=168 Win=65536 Len=0 TSval=2834358207 TSecr=1035434270","","","0","66"
"709","154.825633","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=16545 Ack=1441 Win=501 Len=32 TSval=348842237 TSecr=97889077","","","32","98"
"710","154.825668","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=16577 Ack=1441 Win=501 Len=1 TSval=348842237 TSecr=97889077","","","1","67"
"711","154.825685","172.16.254.2","172.16.254.4","TCP","364","30303  >  50700 [PSH, ACK] Seq=16578 Ack=1441 Win=501 Len=298 TSval=348842237 TSecr=97889077","","","298","364"
"712","154.825693","172.16.254.2","172.16.254.4","TCP","71","30303  >  50700 [PSH, ACK] Seq=16876 Ack=1441 Win=501 Len=5 TSval=348842237 TSecr=97889077","","","5","71"
"713","154.825707","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=16881 Ack=1441 Win=501 Len=16 TSval=348842237 TSecr=97889077","","","16","82"
"714","154.825725","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1441 Ack=16897 Win=3666 Len=0 TSval=97896107 TSecr=348842237","","","0","66"
"715","157.158357","172.16.254.4","172.16.254.2","TCP","98","50700  >  30303 [PSH, ACK] Seq=1441 Ack=16897 Win=3666 Len=32 TSval=97898440 TSecr=348842237","","","32","98"
"716","157.158406","172.16.254.4","172.16.254.2","TCP","67","50700  >  30303 [PSH, ACK] Seq=1473 Ack=16897 Win=3666 Len=1 TSval=97898440 TSecr=348842237","","","1","67"
"717","157.158414","172.16.254.4","172.16.254.2","TCP","69","50700  >  30303 [PSH, ACK] Seq=1474 Ack=16897 Win=3666 Len=3 TSval=97898440 TSecr=348842237","","","3","69"
"718","157.158430","172.16.254.4","172.16.254.2","TCP","78","50700  >  30303 [PSH, ACK] Seq=1477 Ack=16897 Win=3666 Len=12 TSval=97898440 TSecr=348842237","","","12","78"
"719","157.158453","172.16.254.2","172.16.254.4","TCP","66","30303  >  50700 [ACK] Seq=16897 Ack=1489 Win=501 Len=0 TSval=348844570 TSecr=97898440","","","0","66"
"720","157.158466","172.16.254.4","172.16.254.2","TCP","82","50700  >  30303 [PSH, ACK] Seq=1489 Ack=16897 Win=3666 Len=16 TSval=97898440 TSecr=348844570","","","16","82"
"721","157.158524","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=16897 Ack=1505 Win=501 Len=32 TSval=348844570 TSecr=97898440","","","32","98"
"722","157.158543","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=16929 Ack=1505 Win=501 Len=1 TSval=348844570 TSecr=97898440","","","1","67"
"723","157.158549","172.16.254.2","172.16.254.4","TCP","69","30303  >  50700 [PSH, ACK] Seq=16930 Ack=1505 Win=501 Len=3 TSval=348844570 TSecr=97898440","","","3","69"
"724","157.158556","172.16.254.2","172.16.254.4","TCP","78","30303  >  50700 [PSH, ACK] Seq=16933 Ack=1505 Win=501 Len=12 TSval=348844570 TSecr=97898440","","","12","78"
"725","157.158565","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=16945 Ack=1505 Win=501 Len=16 TSval=348844570 TSecr=97898440","","","16","82"
"726","157.158615","172.16.254.2","172.16.254.4","TCP","98","30303  >  50700 [PSH, ACK] Seq=16961 Ack=1505 Win=501 Len=32 TSval=348844570 TSecr=97898440","","","32","98"
"727","157.158623","172.16.254.2","172.16.254.4","TCP","67","30303  >  50700 [PSH, ACK] Seq=16993 Ack=1505 Win=501 Len=1 TSval=348844570 TSecr=97898440","","","1","67"
"728","157.158629","172.16.254.2","172.16.254.4","TCP","69","30303  >  50700 [PSH, ACK] Seq=16994 Ack=1505 Win=501 Len=3 TSval=348844570 TSecr=97898440","","","3","69"
"729","157.158634","172.16.254.2","172.16.254.4","TCP","78","30303  >  50700 [PSH, ACK] Seq=16997 Ack=1505 Win=501 Len=12 TSval=348844570 TSecr=97898440","","","12","78"
"730","157.158642","172.16.254.2","172.16.254.4","TCP","82","30303  >  50700 [PSH, ACK] Seq=17009 Ack=1505 Win=501 Len=16 TSval=348844570 TSecr=97898440","","","16","82"
"731","157.158675","172.16.254.4","172.16.254.2","TCP","66","50700  >  30303 [ACK] Seq=1505 Ack=17025 Win=3666 Len=0 TSval=97898440 TSecr=348844570","","","0","66"
"732","157.158716","172.16.254.4","172.16.254.2","TCP","98","50700  >  30303 [PSH, ACK] Seq=1505 Ack=17025 Win=3666 Len=32 TSval=97898440 TSecr=348844570","","","32","98"
"733","157.158742","172.16.254.4","172.16.254.2","TCP","67","50700  >  30303 [PSH, ACK] Seq=1537 Ack=17025 Win=3666 Len=1 TSval=97898440 TSecr=348844570","","","1","67"
"734","157.158749","172.16.254.4","172.16.254.2","TCP","69","50700  >  30303 [PSH, ACK] Seq=1538 Ack=17025 Win=3666 Len=3 TSval=97898440 TSecr=348844570","","","3","69"
"735","157.158754","172.16.254.4","172.16.254.2","TCP","78","50700  >  30303 [PSH, ACK] Seq=1541 Ack=17025 Win=3666 Len=12 TSval=97898440 TSecr=348844570","","","12","78"
"736","157.158792","172.16.254.4","172.16.254.2","TCP","82","50700  >  30303 [PSH, ACK] Seq=1553 Ack=17025 Win=3666 Len=16 TSval=97898441 TSecr=348844570","","","16","82"
"737","157.158883","172.16.254.2","172.16.254.4","TCP","66","30303  >  50700 [ACK] Seq=17025 Ack=1569 Win=501 Len=0 TSval=348844571 TSecr=97898440","","","0","66"
"738","157.392815","02:42:ac:10:fe:04","02:42:c6:f9:e8:e7","ARP","42","Who has 172.16.254.1? Tell 172.16.254.4","","","","42"
"739","157.392842","02:42:c6:f9:e8:e7","02:42:ac:10:fe:04","ARP","42","172.16.254.1 is at 02:42:c6:f9:e8:e7","","","","42"
